item_index,unicode_nll,unicode_bpb,unicode_bpc,unicode_bpw,romanized_nll,romanized_bpb,romanized_bpc,romanized_bpw
280,125.81316483020782,1.3647370599931323,3.7042863056956445,22.68875362238582,131.16415786743164,3.710389805837662,3.710389805837662,23.653735012215094
281,74.76098120212555,1.1852450201351599,3.2684029343121077,21.57145936645991,102.10455322265625,3.777070066320754,3.777070066320754,29.46114651730188
282,65.89917004108429,1.5334259002737234,3.961350242373786,19.01448116339417,77.25949287414551,4.128218045597256,4.128218045597256,22.292377446225185
283,76.96617078781128,1.4420612066466016,3.828921134889253,18.506452151964723,72.64327049255371,2.7579496340411263,2.7579496340411263,17.467014348927137
284,104.8279048204422,1.3150843341846281,3.5170860100286565,21.60495691874746,115.48754549026489,3.204102099293149,3.204102099293149,23.80190130903482
285,93.14715814590454,1.232871037889876,3.2776327592682075,19.197563304285215,108.17507600784302,3.3205031000915275,3.3205031000915275,22.294806529185973
286,60.827739119529724,0.9860210963621702,2.6592690174616105,14.625979596038857,87.07487678527832,3.3952025114632045,3.3952025114632045,20.937082154023095
287,51.08596968650818,1.0528782160818466,2.8346721202203566,14.740295025145853,81.8863525390625,3.474618668370319,3.937901157486362,23.62740694491817
288,60.431235790252686,1.4292433473670358,3.7906019212777906,21.795961047347298,85.09161567687988,4.233146619250489,4.233146619250489,30.690312989566046
289,101.28749394416809,1.3047050465832342,3.4792134575552907,20.875280745331747,116.64310455322266,3.43429445903729,3.43429445903729,24.04006121326103
290,51.935601234436035,1.628852920576252,4.162624130361533,18.7318085866269,60.44635772705078,3.791550457939845,3.791550457939845,21.80141513315411
291,110.46957182884216,1.7708211494066415,4.687467748429345,26.562317241099624,106.38929748535156,3.654459806804223,3.654459806804223,25.581218647629562
292,71.21818089485168,1.684362563903863,4.467222452092854,25.68652909953391,65.14313650131226,3.75926719913584,3.75926719913584,23.495419994599004
293,104.43183660507202,1.357326961991567,3.5037975065363707,16.74036586456266,121.5802001953125,3.248206516519717,3.248206516519717,19.489239099118304
294,168.22631657123566,1.3408799594714835,3.6223772039453515,24.269927266433854,154.31866836547852,2.891360747629408,2.891360747629408,22.26347775674644
295,62.9808486700058,1.4655186781805747,3.785923251966485,18.172431609439126,76.03219032287598,3.7824573767841034,3.7824573767841034,21.9382527853478
