item_index,unicode_nll,unicode_bpb,unicode_bpc,unicode_bpw,romanized_nll,romanized_bpb,romanized_bpc,romanized_bpw
0,88.67613172531128,1.6401617369913215,4.264420516177435,21.32210258088718,90.67975044250488,3.4427164808539628,3.4427164808539628,21.80387104540843
1,65.80862331390381,1.4385117348893766,3.9559072709457856,23.735443625674712,70.25698852539062,3.619978890477638,3.619978890477638,25.339852233343468
2,85.09043323993683,1.4790306754500033,3.9599853568500087,20.459924343725046,78.6685562133789,3.1526315534149,3.1526315534149,18.915789320489402
3,94.6198558807373,1.7063449606096017,4.550253228292271,27.301519369753628,92.57053852081299,4.173470526762427,4.173470526762427,26.71021137127953
4,92.7745771408081,1.5209707086547095,3.936630069459248,19.12077462308778,87.50976848602295,3.3223660269507,3.3223660269507,18.035701289160944
5,80.98495900630951,1.6455858978168836,4.327281434999953,23.367319748999744,85.29665565490723,4.101902070591607,4.101902070591607,24.61141242354964
6,80.94284069538116,1.4240955471547778,3.892527828889726,23.355166973338356,121.69726896286011,3.192219025862703,3.192219025862703,25.081720917492664
7,89.43696689605713,1.675717774196,4.449319607348,21.50504476884867,78.75581359863281,2.7712346760956867,2.7712346760956867,18.93677028665386
8,99.22250747680664,1.4911231195974692,3.9763283189265843,20.44968849733672,104.43660020828247,3.503957330413777,3.503957330413777,21.524309315398916
9,68.2272469997406,1.514324783077418,3.937244436001287,19.686222180006435,65.31394815444946,2.8553972455546397,2.8553972455546397,18.84562182066062
10,81.1091148853302,1.8002418125532167,4.680628712638363,23.40314356319182,66.24904775619507,3.5398952837584714,3.5398952837584714,19.115434532295748
11,92.22012233734131,1.8478543495313309,4.751625470223423,22.174252194375974,102.12432336807251,3.877217233612081,3.877217233612081,24.55570914620985
12,107.87608337402344,1.6211696928565416,4.323119180950777,22.233184359175425,111.4890193939209,3.829634652218646,3.829634652218646,22.977807913311878
13,62.67835712432861,1.614745624898863,4.110261590651651,18.085150998867263,60.55218029022217,3.2354937118414058,3.2354937118414058,17.471666043943593
14,69.54276072978973,1.5925237465808795,4.362130262373713,25.08224900864885,68.35538482666016,4.108998946144971,4.108998946144971,24.653993676869828
15,88.2297021150589,1.6530981000065708,4.38926047243124,25.45771074010119,87.14529323577881,3.8098206784264432,3.8098206784264432,25.144816477614523
16,85.0534770488739,1.7282567542080796,4.5446751684730975,24.54124590975473,63.643619537353516,3.279226224670138,3.279226224670138,18.363666858152772
17,61.1694210767746,1.604524008027483,4.2023247829291215,17.64976408830231,54.55747032165527,3.57771781256813,3.57771781256813,15.741958375299772
18,63.99765586853027,1.923522932292648,5.1293944861137275,23.082275187511772,68.26006031036377,4.689450023835398,4.689450023835398,24.619612625135844
19,96.7285623550415,1.8123352885965875,4.812062662825422,27.90996344438745,93.96540641784668,4.236357057941981,4.236357057941981,27.112685170828676
